"GEO_ID","NAME","NAICS2017","NAICS2017_LABEL","LFO","LFO_LABEL","EMPSZES","EMPSZES_LABEL","YEAR","ESTAB","PAYANN","PAYANN_N","PAYQTR1","PAYQTR1_N","EMP","EMP_N",
"0500000US39061","Hamilton County, Ohio","813410","Civic and social organizations","001","All establishments","230","Establishments with 10 to 19 employees","2022","8","N","N","N","N","N","N",
"0500000US39061","Hamilton County, Ohio","813410","Civic and social organizations","001","All establishments","241","Establishments with 20 to 49 employees","2022","5","N","N","N","N","N","N",
"0500000US39063","Hancock County, Ohio","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","001","All establishments","2022","7","1396","H","316","H","45","G",
"0500000US39063","Hancock County, Ohio","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","210","Establishments with less than 5 employees","2022","5","N","N","N","N","N","N",
"0500000US39063","Hancock County, Ohio","713940","Fitness and recreational sports centers","001","All establishments","001","All establishments","2022","6","1918","J","397","J","132","J",
"0500000US39063","Hancock County, Ohio","713940","Fitness and recreational sports centers","001","All establishments","210","Establishments with less than 5 employees","2022","4","N","N","N","N","N","N",
"0500000US39063","Hancock County, Ohio","713990","All other amusement and recreation industries","001","All establishments","001","All establishments","2022","3","115","G","30","H","10","G",
"0500000US39063","Hancock County, Ohio","813410","Civic and social organizations","001","All establishments","001","All establishments","2022","15","2145","G","446","G","104","H",
"0500000US39063","Hancock County, Ohio","813410","Civic and social organizations","001","All establishments","210","Establishments with less than 5 employees","2022","7","N","N","N","N","N","N",
"0500000US39063","Hancock County, Ohio","813410","Civic and social organizations","001","All establishments","220","Establishments with 5 to 9 employees","2022","5","N","N","N","N","N","N",
"0500000US39065","Hardin County, Ohio","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","001","All establishments","2022","3","756","H","203","H","13","J",
"0500000US39065","Hardin County, Ohio","713940","Fitness and recreational sports centers","001","All establishments","001","All establishments","2022","3","326","J","73","J","39","J",
"0500000US39065","Hardin County, Ohio","813410","Civic and social organizations","001","All establishments","001","All establishments","2022","5","501","G","130","G","40","H",
"0500000US39067","Harrison County, Ohio","813410","Civic and social organizations","001","All establishments","001","All establishments","2022","6","267","G","61","G","24","H",
"0500000US39067","Harrison County, Ohio","813410","Civic and social organizations","001","All establishments","210","Establishments with less than 5 employees","2022","3","N","N","N","N","N","N",
"0500000US39067","Harrison County, Ohio","813410","Civic and social organizations","001","All establishments","220","Establishments with 5 to 9 employees","2022","3","N","N","N","N","N","N",
"0500000US39069","Henry County, Ohio","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","001","All establishments","2022","3","329","J","76","J","11","G",
"0500000US39069","Henry County, Ohio","813410","Civic and social organizations","001","All establishments","001","All establishments","2022","7","476","G","122","G","45","H",
"0500000US39069","Henry County, Ohio","813410","Civic and social organizations","001","All establishments","220","Establishments with 5 to 9 employees","2022","6","N","N","N","N","N","N",
"0500000US39071","Highland County, Ohio","713940","Fitness and recreational sports centers","001","All establishments","001","All establishments","2022","4","765","H","165","H","38","H",
"0500000US39071","Highland County, Ohio","713940","Fitness and recreational sports centers","001","All establishments","210","Establishments with less than 5 employees","2022","3","N","N","N","N","N","N",
"0500000US39071","Highland County, Ohio","813410","Civic and social organizations","001","All establishments","001","All establishments","2022","8","1615","H","356","H","56","G",
"0500000US39071","Highland County, Ohio","813410","Civic and social organizations","001","All establishments","220","Establishments with 5 to 9 employees","2022","5","N","N","N","N","N","N",
"0500000US39073","Hocking County, Ohio","713990","All other amusement and recreation industries","001","All establishments","001","All establishments","2022","4","328","G","14","J","8","J",
"0500000US39073","Hocking County, Ohio","713990","All other amusement and recreation industries","001","All establishments","210","Establishments with less than 5 employees","2022","3","N","N","N","N","N","N",
"0500000US39073","Hocking County, Ohio","813410","Civic and social organizations","001","All establishments","001","All establishments","2022","7","453","G","104","G","32","H",
"0500000US39073","Hocking County, Ohio","813410","Civic and social organizations","001","All establishments","210","Establishments with less than 5 employees","2022","3","N","N","N","N","N","N",
"0500000US39073","Hocking County, Ohio","813410","Civic and social organizations","001","All establishments","220","Establishments with 5 to 9 employees","2022","4","N","N","N","N","N","N",
"0500000US39075","Holmes County, Ohio","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","001","All establishments","2022","3","478","H","89","H","19","G",
"0500000US39075","Holmes County, Ohio","713990","All other amusement and recreation industries","001","All establishments","001","All establishments","2022","6","409","H","79","H","23","H",
"0500000US39075","Holmes County, Ohio","713990","All other amusement and recreation industries","001","All establishments","210","Establishments with less than 5 employees","2022","3","N","N","N","N","N","N",
"0500000US39075","Holmes County, Ohio","713990","All other amusement and recreation industries","001","All establishments","220","Establishments with 5 to 9 employees","2022","3","N","N","N","N","N","N",
"0500000US39075","Holmes County, Ohio","813410","Civic and social organizations","001","All establishments","001","All establishments","2022","4","137","H","29","J","5","J",
"0500000US39075","Holmes County, Ohio","813410","Civic and social organizations","001","All establishments","210","Establishments with less than 5 employees","2022","4","N","N","N","N","N","N",
"0500000US39077","Huron County, Ohio","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","001","All establishments","2022","3","465","H","90","H","8","J",
"0500000US39077","Huron County, Ohio","813410","Civic and social organizations","001","All establishments","001","All establishments","2022","11","1083","G","255","G","91","H",
"0500000US39077","Huron County, Ohio","813410","Civic and social organizations","001","All establishments","220","Establishments with 5 to 9 employees","2022","6","N","N","N","N","N","N",
"0500000US39077","Huron County, Ohio","813410","Civic and social organizations","001","All establishments","230","Establishments with 10 to 19 employees","2022","3","N","N","N","N","N","N",
"0500000US39079","Jackson County, Ohio","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","001","All establishments","2022","3","407","G","111","G","13","G",
